Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2009-09-10,2009091000,20,4,1.0,14:28,15,868.0,23.0,PIT,48.0,48.0,10,14,0.0,0.0,TEN,PIT,"(14:28) C.Johnson right end to PIT 49 for -1 yards (A.Smith, J.Farrior).",1,-1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,C.Johnson,00-0026164,1,right,end,,None,0,,,,A.Smith,J.Farrior,,,0,,,0,0,,0,,,,0,7.0,7.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.0293560636080384,0.0756161598801283,0.000398567107817096,0.1136319766584717,0.3154813066211741,0.0031916506886193,0.4623242754357509,0.0,0.0,3.166027698825696,-0.6776561139950688,,,0.4105655549656343,0.5894344450343657,0.4353974349219183,0.5646025650780817,0.5894344450343657,-0.0248318799562839,,,2009
2009-09-10,2009091000,20,4,2.0,13:47,14,827.0,41.0,PIT,49.0,49.0,11,29,0.0,1.0,TEN,PIT,"(13:47) K.Collins pass short left to J.Gage to PIT 34 for 15 yards (J.Harrison, K.Fox).",1,15,0,0,,,,0,0,,Pass,K.Collins,00-0003292,1,Complete,Short,13,2,0,left,0,,,None,0,,,J.Gage,00-0021982,1,,,,J.Harrison,K.Fox,,,0,,,0,0,,0,,,,0,7.0,7.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.0382621229206176,0.0932272196085045,0.0008064389308243154,0.1418831277590846,0.3250783567224673,0.003517238549106,0.3972254955093954,0.0,0.0,2.488371584830628,1.412087165405505,1.3274978440226746,0.0845893213828303,0.4353974349219183,0.5646025650780817,0.3788119913268952,0.6211880086731048,0.5646025650780817,0.056585443595023,0.0518741837698436,0.0047112598251793,2009
2009-09-10,2009091000,20,4,1.0,13:10,14,790.0,37.0,PIT,34.0,34.0,10,31,0.0,0.0,TEN,PIT,"(13:10) C.Johnson left tackle to PIT 32 for 2 yards (A.Smith, K.Fox).",1,2,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,C.Johnson,00-0026164,1,left,tackle,,None,0,,,,A.Smith,K.Fox,,,0,,,0,0,,0,,,,0,7.0,7.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.0266511414714622,0.0489166002495397,0.00011053600671223976,0.0731420094947075,0.3461230048102888,0.0028684561481529,0.5021882518191366,0.0,0.0,3.900458750236132,-0.3119332523516065,,,0.3788119913268952,0.6211880086731048,0.3896112997741867,0.6103887002258133,0.6211880086731048,-0.0107993084472914,,,2009
2009-09-10,2009091000,20,4,2.0,12:34,13,754.0,36.0,PIT,32.0,32.0,8,33,0.0,0.0,TEN,PIT,(12:34) K.Collins pass short right to A.Crumpler to PIT 30 for 2 yards (R.Clark).,1,2,0,0,,,,0,0,,Pass,K.Collins,00-0003292,1,Complete,Short,2,0,0,right,0,,,None,0,,,A.Crumpler,00-0020285,1,,,,R.Clark,,,,0,,,0,0,,0,,,,0,7.0,7.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.0314774632497685,0.0530277759045384,0.0001915995396447105,0.0802285502121655,0.3802282131631406,0.0030035097684054,0.4518428881623366,0.0,0.0,3.588525497884526,-0.5502102473463517,-0.5502102473463517,0.0,0.3896112997741867,0.6103887002258133,0.4092806274951922,0.5907193725048078,0.6103887002258133,-0.0196693277210054,-0.0196693277210054,0.0,2009
2009-09-10,2009091000,20,4,3.0,11:48,12,708.0,46.0,PIT,30.0,30.0,6,36,0.0,0.0,TEN,PIT,(11:48) (Shotgun) K.Collins pass short left to A.Crumpler to PIT 27 for 3 yards (R.Mundy).,1,3,0,0,,,,0,0,,Pass,K.Collins,00-0003292,1,Complete,Short,3,0,0,left,0,,,None,0,,,A.Crumpler,00-0020285,1,,,,R.Mundy,,,,0,,,0,0,,0,,,,0,7.0,7.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.0397712606594296,0.0592793506394361,0.0002510128136261256,0.0923414202620993,0.4443609142264278,0.0036019525107441,0.3603940888882369,0.0,0.0,3.038315250538174,-1.168763823374237,-1.168763823374237,0.0,0.4092806274951922,0.5907193725048078,0.4534097523515981,0.5465902476484019,0.5907193725048078,-0.0441291248564058,-0.0441291248564058,0.0,2009
2009-09-10,2009091000,20,4,4.0,11:08,12,668.0,40.0,PIT,27.0,27.0,3,36,0.0,0.0,TEN,PIT,"(11:08) (Field Goal formation) R.Bironas 45 yard field goal is GOOD, Center-K.Amato, Holder-C.Hentrich.",1,0,1,0,,,,0,0,,Field Goal,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,Good,45.0,0,,,0,0,,0,,,,0,7.0,7.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.0224783857253085,0.0579038850495518,0.0007310964832082454,0.0866184385467822,0.7932313023132651,0.00037956100129993774,0.0386573308805841,0.0,0.0,1.869551427163937,1.130448572836063,,,0.4534097523515981,0.5465902476484019,0.3829804913376787,0.6170195086623212,0.5465902476484019,0.0704292610139193,,,2009
2009-09-10,2009091000,21,4,,11:03,12,663.0,5.0,TEN,30.0,30.0,0,0,0.0,,PIT,TEN,R.Bironas kicks 74 yards from TEN 30 to PIT -4. S.Logan to PIT 30 for 34 yards (M.Griffin).,1,34,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,S.Logan,,M.Griffin,,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.1282301083739655,0.1510975656803082,0.00548893981433,0.2263665961243833,0.1931247690593077,0.0030020658527538,0.2926899550949511,0.0,0.0,0.5853713750078207,0.8576422158180435,,,0.3829804913376787,0.6170195086623212,0.4160803793384537,0.5839196206615462,0.3829804913376787,0.0330998880007749,,,2009
2009-09-10,2009091000,21,4,1.0,10:54,11,654.0,9.0,PIT,30.0,70.0,10,7,0.0,0.0,PIT,TEN,(10:54) B.Roethlisberger pass short left to M.Wallace to PIT 37 for 7 yards (S.Tulloch).,1,7,0,0,,,,0,0,,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,-1,8,0,left,0,,,None,0,,,M.Wallace,00-0026901,1,,,,S.Tulloch,,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.1105922145109272,0.1236694135317423,0.0024549760770632,0.1849403188421037,0.2298365021511733,0.0031083030385017,0.3453982718484885,0.0,0.0,1.443013590825864,0.4552789191051414,-0.7930718246335597,1.2483507437387011,0.4160803793384537,0.5839196206615462,0.4336664539880168,0.5663335460119832,0.4160803793384537,0.0175860746495631,-0.0308584627107504,0.0484445373603136,2009
2009-09-10,2009091000,21,4,2.0,10:17,11,617.0,37.0,PIT,37.0,63.0,3,12,0.0,1.0,PIT,TEN,"(10:17) (No Huddle) B.Roethlisberger pass short left to W.Parker to PIT 42 for 5 yards (S.Tulloch, J.Jones).",1,5,0,0,,,,0,0,,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,0,5,0,left,0,,,None,0,,,W.Parker,00-0022250,1,,,,S.Tulloch,J.Jones,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.1150691093683323,0.1094933816216254,0.0014951093241217,0.1602471119679183,0.2320167183670097,0.0032614966676844,0.378417072683308,0.0,0.0,1.8982925099310053,0.4412320326367567,-0.7394774427667428,1.1807094754034997,0.4336664539880168,0.5663335460119832,0.4514536334058725,0.5485463665941275,0.4336664539880168,0.0177871794178556,-0.0289658908253074,0.0467530702431631,2009
2009-09-10,2009091000,21,4,1.0,09:33,10,573.0,44.0,PIT,42.0,58.0,10,21,0.0,0.0,PIT,TEN,"(9:33) (No Huddle, Shotgun) B.Roethlisberger pass short middle to H.Miller to TEN 49 for 9 yards (C.Hope). TEN-V.Fuller was injured during the play.",1,9,0,0,,,,0,0,,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,0,9,0,middle,0,,,None,0,,,H.Miller,00-0023465,1,,,,C.Hope,,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.1142563668508073,0.0902238485350927,0.0008664145512938655,0.1342744880783312,0.2639433559905192,0.0030056832210597,0.3934298427728956,0.0,0.0,2.339524542567762,0.9217927988559071,-0.5920536671654721,1.5138464660213793,0.4514536334058725,0.5485463665941275,0.4891844304332128,0.5108155695667872,0.4514536334058725,0.0377307970273402,-0.0234875228802355,0.0612183199075758,2009
2009-09-10,2009091000,21,4,2.0,09:01,10,541.0,32.0,TEN,49.0,49.0,1,24,0.0,1.0,PIT,TEN,(9:01) B.Roethlisberger pass short right to H.Miller to TEN 46 for 3 yards (C.Finnegan).,1,3,0,0,,,,0,0,,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,0,3,0,right,0,,,None,0,,,H.Miller,00-0023465,1,,,,C.Finnegan,,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.106290402234837,0.0646701055158554,0.0003745674632525531,0.0924455250917686,0.2590359360378604,0.0028393170336881,0.4743441466227378,0.0,0.0,3.2613173414236694,-0.1932901870553709,-0.5337481519368716,0.3404579648815007,0.4891844304332128,0.5108155695667872,0.4832114643470023,0.5167885356529976,0.4891844304332128,-0.0059729660862104,-0.0213180179933004,0.0153450519070899,2009
2009-09-10,2009091000,21,4,1.0,08:17,9,497.0,44.0,TEN,46.0,46.0,10,39,0.0,1.0,PIT,TEN,"(8:17) (No Huddle) PENALTY on TEN-K.Vanden Bosch, Encroachment, 5 yards, enforced at TEN 46 - No Play. Unabated to the Quarterback.",1,0,0,0,,,,0,0,,No Play,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,1,TEN,Encroachment,K.Vanden Bosch,5,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.1119563009438251,0.0637106213605194,0.000295983413797946,0.0943776328957167,0.2932889123132092,0.0028132329805355,0.4335573160923958,0.0,0.0,3.0680271543682984,0.5959371919886873,,,0.4832114643470023,0.5167885356529976,0.5079389369796112,0.4920610630203887,0.4832114643470023,0.0247274726326088,,,2009
2009-09-10,2009091000,21,4,1.0,08:17,9,497.0,0.0,TEN,41.0,41.0,5,39,0.0,1.0,PIT,TEN,(8:17) B.Roethlisberger pass short right to S.Holmes to TEN 31 for 10 yards (N.Harper).,1,10,0,0,,,,0,0,,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,9,1,0,right,0,,,None,0,,,S.Holmes,00-0024240,1,,,,N.Harper,,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.0975593155805364,0.050310691800494,0.0001694438949837793,0.0745137683644626,0.2734467959610059,0.0023017181145929,0.5016982662839242,0.0,0.0,3.6639643463569858,0.1257946139870305,0.1460189949974735,-0.0202243810104429,0.5079389369796112,0.4920610630203887,0.5175931478575678,0.4824068521424322,0.5079389369796112,0.0096542108779565,0.0064529253561499,0.0032012855218066,2009
2009-09-10,2009091000,21,4,1.0,07:15,8,435.0,62.0,TEN,31.0,31.0,10,43,0.0,0.0,PIT,TEN,"(7:15) (No Huddle) M.Moore right guard to TEN 27 for 4 yards (C.Hope, N.Harper).",1,4,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,M.Moore,00-0022217,1,right,guard,,None,0,,,,C.Hope,N.Harper,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.0933903498010563,0.0403482571558636,7.566648982650475e-05,0.0594985068134912,0.3266736101087822,0.0025342970515016,0.4774793125794784,0.0,0.0,3.789758960344016,-0.163632044522473,,,0.5175931478575678,0.4824068521424322,0.5135616969309377,0.4864383030690623,0.5175931478575678,-0.0040314509266301,,,2009
2009-09-10,2009091000,21,4,2.0,06:34,7,394.0,41.0,TEN,27.0,27.0,6,37,0.0,0.0,PIT,TEN,"(6:34) (No Huddle, Shotgun) B.Roethlisberger sacked at TEN 33 for -6 yards (J.Kearse).",1,-6,0,0,,,,0,0,,Sack,,00-0022924,0,,,0,0,1,,0,,,None,0,,,,None,0,,,,J.Kearse,,,,0,,,1,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.1040966334771129,0.0390619845895504,0.00010520549574838796,0.0580013687623414,0.3572526730684328,0.0025200199069828,0.438962114699831,0.0,0.0,3.6261269158215432,-1.2818153772713607,,,0.5135616969309377,0.4864383030690623,0.4562730157774291,0.5437269842225709,0.5135616969309377,-0.0572886811535085,,,2009
2009-09-10,2009091000,21,4,3.0,05:56,6,356.0,38.0,TEN,33.0,33.0,12,52,0.0,1.0,PIT,TEN,"(5:56) (Shotgun) B.Roethlisberger pass short middle to S.Holmes to TEN 18 for 15 yards (M.Griffin, K.Bulluck).",1,15,0,0,,,,0,0,,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,14,1,0,middle,0,,,None,0,,,S.Holmes,00-0024240,1,,,,M.Griffin,K.Bulluck,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.1593152761036195,0.0613243018256716,0.00029578982720440043,0.0951617505184278,0.3934855026936711,0.0036739767980501,0.2867434022333553,0.0,0.0,2.3443115385501825,1.7958970324516708,1.8194901619573152,-0.0235931295056444,0.4562730157774291,0.5437269842225709,0.5468460603342739,0.4531539396657262,0.4562730157774291,0.0905730445568447,0.0865437568596661,0.0040292876971785,2009
2009-09-10,2009091000,21,4,1.0,05:10,6,310.0,46.0,TEN,18.0,18.0,10,60,0.0,0.0,PIT,TEN,"(5:10) (No Huddle, Shotgun) B.Roethlisberger pass short left to M.Moore to TEN 10 for 8 yards (C.Finnegan).",1,8,0,0,,,,0,0,,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,-2,10,0,left,0,,,None,0,,,M.Moore,00-0022217,1,,,,C.Finnegan,,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.1006886349245333,0.025651466606247,2.1892351722591275e-05,0.0375758657782649,0.3403169870817998,0.0021858436151059,0.4935593096423261,0.0,0.0,4.140208571001853,0.1708533523368967,-0.5456613654079048,0.7165147177448015,0.5468460603342739,0.4531539396657261,0.5623360880585112,0.4376639119414888,0.5468460603342739,0.0154900277242373,-0.026751250154488,0.0422412778787254,2009
2009-09-10,2009091000,21,4,2.0,04:28,5,268.0,42.0,TEN,10.0,10.0,2,61,0.0,0.0,PIT,TEN,(4:28) M.Moore left guard to TEN 9 for 1 yard (K.Vickerson; C.Allred).,1,1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,M.Moore,00-0022217,1,left,guard,,None,0,,,,K.Vickerson,C.Allred,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.0952021851949787,0.0185051199335394,1.828165209431405e-05,0.026805294426909,0.3631540894475309,0.001883313265061,0.4944317160798864,0.0,0.0,4.31106192333875,-0.4663597795995828,,,0.5623360880585112,0.4376639119414888,0.5439406593216191,0.4560593406783809,0.5623360880585112,-0.0183954287368921,,,2009
2009-09-10,2009091000,21,4,3.0,03:46,4,226.0,42.0,TEN,9.0,9.0,1,61,0.0,0.0,PIT,TEN,(3:46) M.Moore right guard to TEN 9 for no gain (W.Hayes).,1,0,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,M.Moore,00-0022217,1,right,guard,,None,0,,,,W.Hayes,,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.115527157436562,0.0187073482440995,3.154286780625552e-05,0.0283885321883978,0.4383919147860968,0.001648655234338,0.3973048492426995,0.0,0.0,3.844702143739167,-1.4066850719956228,,,0.5439406593216191,0.4560593406783809,0.4598292459424161,0.540170754057584,0.5439406593216191,-0.0841114133792029,,,2009
2009-09-10,2009091000,21,4,4.0,03:02,4,182.0,44.0,TEN,9.0,9.0,1,56,0.0,0.0,PIT,TEN,"(3:02) (No Huddle) PENALTY on PIT-B.Roethlisberger, Delay of Game, 5 yards, enforced at TEN 9 - No Play.",1,0,0,0,,,,0,0,,No Play,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,1,PIT,Delay of Game,B.Roethlisberger,5,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.1801867768987666,0.0234419714663986,9.404749212497717e-05,0.0371438996963238,0.6330246743287934,0.0026592109616541,0.1234494191559384,0.0,0.0,2.4380170717435443,0.3509752297113118,,,0.4598292459424161,0.540170754057584,0.4831697550417138,0.5168302449582862,0.4598292459424161,0.0233405090992976,,,2009
2009-09-10,2009091000,21,4,4.0,03:00,3,180.0,2.0,TEN,14.0,14.0,6,56,0.0,0.0,PIT,TEN,"(3:00) (Field Goal formation) J.Reed 32 yard field goal is GOOD, Center-G.Warren, Holder-D.Sepulveda.",1,0,1,0,,,,0,0,,Field Goal,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,Good,32.0,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,PIT,TEN,0,None,3,3,3,3,3,0.0302460965275419,0.0069541151437569,0.00010167007392710337,0.0106664533707102,0.9446790695136462,0.00015644310098150146,0.0071961522694358,0.0,0.0,2.788992301454856,0.2110076985451439,,,0.4831697550417138,0.5168302449582862,0.4755702205394728,0.5244297794605272,0.4831697550417138,-0.0075995345022409,,,2009
2009-09-10,2009091000,22,4,,02:57,3,177.0,3.0,PIT,30.0,30.0,0,0,0.0,,TEN,PIT,"J.Reed kicks 61 yards from PIT 30 to TEN 9. J.Ringer to TEN 28 for 19 yards (R.Mundy). PENALTY on TEN-G.McRath, Offensive Holding, 10 yards, enforced at TEN 28.",1,19,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,J.Ringer,,R.Mundy,,,,0,,,0,0,,1,TEN,,G.McRath,10,10.0,10.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.5099455173191295,0.0834771965939401,0.0030110350944992,0.1227807646247235,0.1100494331504814,0.001654407852831,0.1690816453643948,0.0,0.0,0.4011096203639861,-0.1053547917998625,,,0.4755702205394728,0.5244297794605272,0.481732290302398,0.5182677096976019,0.5244297794605272,-0.0061620697629252,,,2009
2009-09-10,2009091000,22,4,1.0,02:50,3,170.0,7.0,TEN,18.0,82.0,10,12,0.0,1.0,TEN,PIT,(2:50) K.Collins pass short right to J.Gage to TEN 30 for 12 yards (W.Gay).,1,12,0,0,,,,0,0,,Pass,K.Collins,00-0003292,1,Complete,Short,10,2,0,right,0,,,None,0,,,J.Gage,00-0021982,1,,,,W.Gay,,,,0,,,0,0,,0,,,,0,10.0,10.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.5263237374471259,0.0840081143658094,0.0034190274008885,0.1235651813062776,0.1028180351665014,0.0015883880172024,0.1582775162961947,0.0,0.0,0.2957548285641236,0.5833253403593789,0.5229587899422762,0.0603665504171027,0.481732290302398,0.5182677096976019,0.4293348600975065,0.5706651399024935,0.5182677096976019,0.0523974302048915,0.0372919296810727,0.0151055005238187,2009
2009-09-10,2009091000,22,4,1.0,02:12,3,132.0,38.0,TEN,30.0,70.0,10,12,0.0,0.0,TEN,PIT,"(2:12) (Shotgun) K.Collins pass incomplete deep right to N.Washington. Pressure by #51 Farrior, Coverage by #22 Gay.",1,0,0,0,,,,0,0,,Pass,K.Collins,00-0003292,1,Incomplete Pass,Deep,16,0,0,right,0,,,None,0,,,N.Washington,00-0023367,0,,,,,,,,0,,,0,0,,0,,,,0,10.0,10.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.5029778583300466,0.0675095487355645,0.0013299605384771,0.0989805998566043,0.1297050441539738,0.001692223191175,0.1978047651941585,0.0,0.0,0.8790801689235025,-0.3801199052241438,0.9086777429611728,-1.2887976481853167,0.4293348600975065,0.5706651399024935,0.4584771720144728,0.5415228279855272,0.5706651399024935,-0.0291423119169662,0.0736916436558073,-0.1028339555727736,2009
2009-09-10,2009091000,22,4,2.0,02:08,3,128.0,4.0,TEN,30.0,70.0,10,12,0.0,0.0,TEN,PIT,"(2:08) (Shotgun) K.Collins pass incomplete short right to N.Washington. Pressure by #98 Hampton, Coverage by #22 Gay.",1,0,0,0,,,,0,0,,Pass,K.Collins,00-0003292,1,Incomplete Pass,Short,7,0,0,right,0,,,None,0,,,N.Washington,00-0023367,0,,,,,,,,0,,,0,0,,0,,,,0,10.0,10.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.5190942037279099,0.0772733208633168,0.0017917017138241,0.1137676552762216,0.119176948581737,0.001813363590727,0.1670828062462634,0.0,0.0,0.4989602636993586,-0.4861557286814556,0.238420487456287,-0.7245762161377427,0.4584771720144728,0.5415228279855272,0.4981443887799521,0.5018556112200478,0.5415228279855272,-0.0396672167654793,0.0215732198687238,-0.0612404366342032,2009
2009-09-10,2009091000,22,4,3.0,02:03,3,123.0,5.0,TEN,30.0,70.0,10,12,0.0,0.0,TEN,PIT,"(2:03) (Shotgun) K.Collins pass incomplete deep middle to J.Gage. Coverage by #26 Townsend, #23 Carter.",1,0,0,0,,,,0,0,,Pass,K.Collins,00-0003292,1,Incomplete Pass,Deep,31,0,0,middle,0,,,None,0,,,J.Gage,00-0021982,0,,,,,,,,0,,,0,0,,0,,,,0,10.0,10.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.5289985432381025,0.0935982428623662,0.0021692686143766,0.1369486944173709,0.1002110895840191,0.0021147471966113,0.1359594140871531,0.0,0.0,0.012804535017903,0.0061051128575915,2.5541314405624345,-2.548026327704843,0.4981443887799521,0.5018556112200478,0.4728102521905355,0.5271897478094645,0.5018556112200478,0.0253341365894166,0.2276822055649425,-0.2023480689755259,2009
2009-09-10,2009091000,22,4,,01:57,2,117.0,6.0,TEN,30.0,30.0,0,12,0.0,0.0,,,Two-Minute Warning,1,0,0,0,,,,0,0,,Two Minute Warning,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,PIT,TEN,0,None,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189096478754945,,,,,,,,,,,2009
2009-09-10,2009091000,22,4,4.0,01:57,2,117.0,0.0,TEN,30.0,70.0,10,12,0.0,1.0,TEN,PIT,"(1:57) (Punt formation) C.Hentrich punts 28 yards to PIT 42, Center-K.Amato, out of bounds.",1,0,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,10.0,10.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.6839358058073143,0.093489485947262,0.0038762592826106,0.064417423232564,0.0793543334943766,0.0008994518447571287,0.0740272403911152,0.0,0.0,0.0189096478754945,-1.6520269468731783,,,0.4728102521905355,0.5271897478094645,0.6674735756584146,0.3325264243415854,0.5271897478094645,-0.194663323467879,,,2009
2009-09-10,2009091000,23,4,1.0,01:50,2,110.0,7.0,PIT,42.0,58.0,10,12,0.0,1.0,PIT,TEN,(1:50) (Shotgun) B.Roethlisberger pass short left to S.Holmes ran ob at TEN 46 for 12 yards.,1,12,0,0,,,,0,0,,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,7,5,0,left,0,,,None,0,,,S.Holmes,00-0024240,1,,,,,,,,0,,,0,0,,0,,,,0,10.0,10.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.5247371264645531,0.0409322104000687,0.0007561498591328453,0.0296649217014382,0.214751114640489,0.0006564001270938551,0.1885020768072241,0.0,0.0,1.6331172989976837,0.5430705848248689,0.2300481424793743,0.3130224423454946,0.6674735756584146,0.3325264243415854,0.717976940187548,0.282023059812452,0.6674735756584146,0.0505033645291334,0.0236802643019621,0.0268231002271712,2009
2009-09-10,2009091000,23,4,1.0,01:42,2,102.0,8.0,TEN,46.0,46.0,10,15,0.0,0.0,PIT,TEN,(1:42) (Shotgun) B.Roethlisberger pass short left to H.Ward to TEN 43 for 3 yards (C.Finnegan).,1,3,0,0,,,,0,0,,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,3,0,0,left,0,,,None,0,,,H.Ward,00-0017162,1,,,,C.Finnegan,,,,0,,,0,0,,0,,,,0,10.0,10.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.440880224977941,0.032666838583248,0.00029223504858866907,0.0236259061935191,0.2685290882978914,0.0006946000322493017,0.2333111068665622,0.0,0.0,2.176187883822553,-0.1957068455711554,-0.1957068455711554,0.0,0.717976940187548,0.282023059812452,0.7496497044346521,0.2503502955653479,0.717976940187548,0.031672764247104,0.031672764247104,0.0,2009
2009-09-10,2009091000,23,4,2.0,01:10,2,70.0,32.0,TEN,43.0,43.0,7,24,0.0,0.0,PIT,TEN,"(1:10) (No Huddle, Shotgun) B.Roethlisberger pass short middle to M.Moore to TEN 34 for 9 yards (C.Hope; M.Griffin).",1,9,0,0,,,,0,0,,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,3,6,0,middle,0,,,None,0,,,M.Moore,00-0022217,1,,,,C.Hope,M.Griffin,,,0,,,0,0,,0,,,,0,10.0,10.0,0.0,0.0,PIT,TEN,0,None,3,3,3,3,3,0.4690424229277117,0.0322913226647751,0.0003718128504666504,0.0234680670124415,0.2694889348266502,0.0006907562943771809,0.2046466834235774,0.0,0.0,1.980481038251397,0.6095254558193035,-0.1490331954573001,0.7585586512766036,0.7496497044346521,0.2503502955653479,0.7988491228850544,0.2011508771149456,0.7496497044346521,0.0491994184504023,-0.0022088236747839,0.0514082421251862,2009
2009-09-10,2009091000,23,4,,01:03,2,63.0,7.0,TEN,43.0,43.0,0,24,0.0,,,,Timeout #1 by PIT at 01:03.,1,0,0,0,,,,0,0,,Timeout,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,PIT,TEN,1,PIT,3,3,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,2009
